behaviorSpaceRun,componentID,componentSize,terr,mem,numPred
137,2,3,None,Shared,3
138,2,6,None,Shared,3
138,3,5,None,Shared,3
138,4,3,None,Shared,3
138,1,6,None,Shared,3
139,4,9,None,Shared,3
139,2,4,None,Shared,3
139,3,5,None,Shared,3
139,1,2,None,Shared,3
140,4,6,None,Shared,3
140,3,4,None,Shared,3
140,1,8,None,Shared,3
140,2,2,None,Shared,3
141,3,7,None,Shared,3
141,2,10,None,Shared,3
141,1,3,None,Shared,3
142,2,10,None,Shared,3
142,3,8,None,Shared,3
142,1,2,None,Shared,3
143,2,4,None,Shared,3
143,1,11,None,Shared,3
143,3,4,None,Shared,3
143,4,1,None,Shared,3
144,1,7,None,Shared,3
144,3,4,None,Shared,3
144,4,1,None,Shared,3
144,2,7,None,Shared,3
144,5,1,None,Shared,3
145,2,3,None,Shared,3
145,1,4,None,Shared,3
145,5,7,None,Shared,3
145,3,4,None,Shared,3
145,4,2,None,Shared,3
146,1,11,None,Shared,3
146,2,6,None,Shared,3
146,3,3,None,Shared,3
147,2,3,None,Shared,3
147,3,5,None,Shared,3
147,1,6,None,Shared,3
147,4,6,None,Shared,3
148,1,4,None,Shared,3
148,4,1,None,Shared,3
148,3,7,None,Shared,3
148,2,5,None,Shared,3
148,5,1,None,Shared,3
148,6,1,None,Shared,3
148,7,1,None,Shared,3
149,3,4,None,Shared,3
149,4,2,None,Shared,3
149,1,9,None,Shared,3
149,2,3,None,Shared,3
149,5,1,None,Shared,3
149,6,1,None,Shared,3
150,2,12,None,Shared,3
150,1,8,None,Shared,3
151,2,9,None,Shared,4
151,3,8,None,Shared,4
151,1,3,None,Shared,4
152,3,11,None,Shared,4
152,2,4,None,Shared,4
152,1,2,None,Shared,4
152,4,3,None,Shared,4
153,3,6,None,Shared,4
153,2,6,None,Shared,4
153,1,8,None,Shared,4
154,3,10,None,Shared,4
154,1,5,None,Shared,4
154,2,5,None,Shared,4
155,1,8,None,Shared,4
155,2,10,None,Shared,4
155,3,1,None,Shared,4
155,4,1,None,Shared,4
156,1,2,None,Shared,4
156,2,13,None,Shared,4
156,3,5,None,Shared,4
157,1,5,None,Shared,4
157,3,7,None,Shared,4
157,2,8,None,Shared,4
158,3,9,None,Shared,4
158,2,6,None,Shared,4
158,4,1,None,Shared,4
158,5,1,None,Shared,4
158,1,3,None,Shared,4
159,2,6,None,Shared,4
159,3,6,None,Shared,4
159,4,5,None,Shared,4
159,1,3,None,Shared,4
160,3,9,None,Shared,4
160,2,6,None,Shared,4
160,1,2,None,Shared,4
160,4,1,None,Shared,4
160,5,1,None,Shared,4
160,6,1,None,Shared,4
161,2,2,None,Shared,4
161,3,16,None,Shared,4
161,1,2,None,Shared,4
162,3,5,None,Shared,4
162,2,13,None,Shared,4
162,1,2,None,Shared,4
163,1,7,None,Shared,4
163,4,4,None,Shared,4
163,2,6,None,Shared,4
163,3,3,None,Shared,4
164,2,9,None,Shared,4
164,1,7,None,Shared,4
164,3,4,None,Shared,4
165,2,11,None,Shared,4
165,1,9,None,Shared,4
166,2,11,None,Shared,4
166,3,7,None,Shared,4
166,1,2,None,Shared,4
167,2,10,None,Shared,4
167,4,4,None,Shared,4
167,3,3,None,Shared,4
167,1,3,None,Shared,4
168,3,9,None,Shared,4
168,2,4,None,Shared,4
168,4,5,None,Shared,4
168,1,2,None,Shared,4
169,3,5,None,Shared,4
169,2,13,None,Shared,4
169,1,2,None,Shared,4
170,2,5,None,Shared,4
170,4,5,None,Shared,4
170,3,6,None,Shared,4
170,1,4,None,Shared,4
171,3,5,None,Shared,4
171,2,9,None,Shared,4
171,4,3,None,Shared,4
171,1,3,None,Shared,4
172,1,6,None,Shared,4
172,6,1,None,Shared,4
172,4,4,None,Shared,4
172,5,4,None,Shared,4
172,2,2,None,Shared,4
172,3,3,None,Shared,4
173,2,6,None,Shared,4
173,1,11,None,Shared,4
173,3,3,None,Shared,4
174,6,1,None,Shared,4
174,4,2,None,Shared,4
174,5,4,None,Shared,4
174,3,6,None,Shared,4
174,2,2,None,Shared,4
174,7,1,None,Shared,4
174,1,2,None,Shared,4
174,8,1,None,Shared,4
174,9,1,None,Shared,4
175,5,1,None,Shared,4
175,1,4,None,Shared,4
175,4,4,None,Shared,4
175,3,4,None,Shared,4
175,2,5,None,Shared,4
175,6,1,None,Shared,4
175,7,1,None,Shared,4
176,2,13,None,Shared,4
176,1,2,None,Shared,4
176,3,5,None,Shared,4
177,2,6,None,Shared,4
177,1,8,None,Shared,4
177,3,2,None,Shared,4
177,4,1,None,Shared,4
177,5,1,None,Shared,4
177,6,1,None,Shared,4
177,7,1,None,Shared,4
178,2,9,None,Shared,4
178,1,7,None,Shared,4
178,3,4,None,Shared,4
179,2,2,None,Shared,4
179,4,6,None,Shared,4
179,3,4,None,Shared,4
179,1,7,None,Shared,4
179,5,1,None,Shared,4
180,3,6,None,Shared,4
180,2,11,None,Shared,4
180,1,3,None,Shared,4
181,2,14,None,Shared,4
181,3,3,None,Shared,4
181,1,3,None,Shared,4
182,7,1,None,Shared,4
182,1,6,None,Shared,4
182,8,1,None,Shared,4
182,2,2,None,Shared,4
182,6,2,None,Shared,4
182,5,3,None,Shared,4
182,4,3,None,Shared,4
182,3,2,None,Shared,4
183,1,3,None,Shared,4
183,3,5,None,Shared,4
183,4,4,None,Shared,4
183,5,4,None,Shared,4
183,2,4,None,Shared,4
184,3,7,None,Shared,4
184,2,5,None,Shared,4
184,1,8,None,Shared,4
185,5,1,None,Shared,4
185,1,2,None,Shared,4
185,6,1,None,Shared,4
185,4,4,None,Shared,4
185,3,8,None,Shared,4
185,2,2,None,Shared,4
185,7,1,None,Shared,4
185,8,1,None,Shared,4
186,5,1,None,Shared,4
186,1,3,None,Shared,4
186,2,9,None,Shared,4
186,4,3,None,Shared,4
186,3,3,None,Shared,4
186,6,1,None,Shared,4
187,3,3,None,Shared,4
187,1,2,None,Shared,4
187,2,6,None,Shared,4
187,4,9,None,Shared,4
188,3,7,None,Shared,4
188,2,9,None,Shared,4
188,4,1,None,Shared,4
188,1,2,None,Shared,4
188,5,1,None,Shared,4
189,3,15,None,Shared,4
189,1,2,None,Shared,4
189,2,3,None,Shared,4
190,1,9,None,Shared,4
190,3,5,None,Shared,4
190,2,6,None,Shared,4
191,1,7,None,Shared,4
191,3,8,None,Shared,4
191,2,5,None,Shared,4
192,2,12,None,Shared,4
192,1,5,None,Shared,4
192,3,3,None,Shared,4
193,2,3,None,Shared,4
193,4,8,None,Shared,4
193,1,5,None,Shared,4
193,3,2,None,Shared,4
193,5,1,None,Shared,4
193,6,1,None,Shared,4
194,3,10,None,Shared,4
194,1,4,None,Shared,4
194,2,6,None,Shared,4
195,1,4,None,Shared,4
195,3,3,None,Shared,4
195,2,4,None,Shared,4
195,4,9,None,Shared,4
196,3,7,None,Shared,4
196,2,8,None,Shared,4
196,4,3,None,Shared,4
196,1,2,None,Shared,4
197,1,9,None,Shared,4
197,2,8,None,Shared,4
197,3,1,None,Shared,4
197,4,1,None,Shared,4
197,5,1,None,Shared,4
198,3,3,None,Shared,4
198,2,10,None,Shared,4
198,1,7,None,Shared,4
199,2,12,None,Shared,4
199,3,6,None,Shared,4
199,1,2,None,Shared,4
200,3,6,None,Shared,4
200,2,12,None,Shared,4
200,1,2,None,Shared,4
1,2,13,Pred,Individual,1
1,1,7,Pred,Individual,1
2,3,7,Pred,Individual,1
2,1,5,Pred,Individual,1
2,5,3,Pred,Individual,1
2,2,2,Pred,Individual,1
2,4,3,Pred,Individual,1
3,3,4,Pred,Individual,1
3,2,10,Pred,Individual,1
3,4,3,Pred,Individual,1
3,1,3,Pred,Individual,1
4,2,11,Pred,Individual,1
4,1,4,Pred,Individual,1
4,3,2,Pred,Individual,1
4,4,3,Pred,Individual,1
5,3,11,Pred,Individual,1
5,2,2,Pred,Individual,1
5,4,5,Pred,Individual,1
5,1,2,Pred,Individual,1
6,2,7,Pred,Individual,1
6,1,7,Pred,Individual,1
6,3,6,Pred,Individual,1
7,3,10,Pred,Individual,1
7,1,3,Pred,Individual,1
7,2,7,Pred,Individual,1
8,1,11,Pred,Individual,1
8,3,6,Pred,Individual,1
8,2,3,Pred,Individual,1
9,2,18,Pred,Individual,1
9,1,2,Pred,Individual,1
10,2,9,Pred,Individual,1
10,1,10,Pred,Individual,1
10,3,1,Pred,Individual,1
11,3,13,Pred,Individual,1
11,1,5,Pred,Individual,1
11,2,2,Pred,Individual,1
12,2,11,Pred,Individual,1
12,1,9,Pred,Individual,1
13,1,8,Pred,Individual,1
13,2,9,Pred,Individual,1
13,3,3,Pred,Individual,1
14,2,6,Pred,Individual,1
14,3,4,Pred,Individual,1
14,1,10,Pred,Individual,1
15,2,7,Pred,Individual,1
15,5,1,Pred,Individual,1
15,3,4,Pred,Individual,1
15,1,2,Pred,Individual,1
15,4,3,Pred,Individual,1
15,6,1,Pred,Individual,1
15,7,1,Pred,Individual,1
15,8,1,Pred,Individual,1
16,3,13,Pred,Individual,1
16,4,1,Pred,Individual,1
16,1,2,Pred,Individual,1
16,2,4,Pred,Individual,1
17,2,13,Pred,Individual,1
17,1,5,Pred,Individual,1
17,3,1,Pred,Individual,1
17,4,1,Pred,Individual,1
18,1,4,Pred,Individual,1
18,3,13,Pred,Individual,1
18,2,3,Pred,Individual,1
19,3,3,Pred,Individual,1
19,2,13,Pred,Individual,1
19,1,4,Pred,Individual,1
20,1,5,Pred,Individual,1
20,2,7,Pred,Individual,1
20,3,5,Pred,Individual,1
20,4,3,Pred,Individual,1
21,1,8,Pred,Individual,1
21,2,12,Pred,Individual,1
22,3,9,Pred,Individual,1
22,1,5,Pred,Individual,1
22,2,5,Pred,Individual,1
22,4,1,Pred,Individual,1
23,1,9,Pred,Individual,1
23,2,11,Pred,Individual,1
24,1,7,Pred,Individual,1
24,2,13,Pred,Individual,1
25,1,10,Pred,Individual,1
25,2,3,Pred,Individual,1
25,3,3,Pred,Individual,1
25,4,4,Pred,Individual,1
26,2,10,Pred,Individual,1
26,3,3,Pred,Individual,1
26,4,4,Pred,Individual,1
26,1,3,Pred,Individual,1
27,1,8,Pred,Individual,1
27,2,5,Pred,Individual,1
27,4,3,Pred,Individual,1
27,3,3,Pred,Individual,1
27,5,1,Pred,Individual,1
28,3,10,Pred,Individual,1
28,2,6,Pred,Individual,1
28,1,4,Pred,Individual,1
29,3,4,Pred,Individual,1
29,2,7,Pred,Individual,1
29,1,8,Pred,Individual,1
29,4,1,Pred,Individual,1
30,1,7,Pred,Individual,1
30,4,3,Pred,Individual,1
30,3,4,Pred,Individual,1
30,2,6,Pred,Individual,1
31,2,7,Pred,Individual,1
31,1,13,Pred,Individual,1
32,3,4,Pred,Individual,1
32,2,9,Pred,Individual,1
32,1,3,Pred,Individual,1
32,4,1,Pred,Individual,1
32,5,1,Pred,Individual,1
32,6,1,Pred,Individual,1
32,7,1,Pred,Individual,1
33,1,9,Pred,Individual,1
33,2,11,Pred,Individual,1
34,2,13,Pred,Individual,1
34,1,7,Pred,Individual,1
35,4,5,Pred,Individual,1
35,3,5,Pred,Individual,1
35,2,6,Pred,Individual,1
35,1,4,Pred,Individual,1
36,3,10,Pred,Individual,1
36,1,6,Pred,Individual,1
36,2,4,Pred,Individual,1
37,2,15,Pred,Individual,1
37,1,4,Pred,Individual,1
37,3,1,Pred,Individual,1
38,2,11,Pred,Individual,1
38,1,9,Pred,Individual,1
39,2,7,Pred,Individual,1
39,3,10,Pred,Individual,1
39,1,3,Pred,Individual,1
40,1,8,Pred,Individual,1
40,2,9,Pred,Individual,1
40,3,1,Pred,Individual,1
40,4,1,Pred,Individual,1
40,5,1,Pred,Individual,1
41,2,9,Pred,Individual,1
41,1,8,Pred,Individual,1
41,3,1,Pred,Individual,1
41,4,1,Pred,Individual,1
41,5,1,Pred,Individual,1
42,2,9,Pred,Individual,1
42,1,5,Pred,Individual,1
42,3,6,Pred,Individual,1
43,3,5,Pred,Individual,1
43,2,4,Pred,Individual,1
43,1,8,Pred,Individual,1
43,4,1,Pred,Individual,1
43,5,1,Pred,Individual,1
43,6,1,Pred,Individual,1
44,2,7,Pred,Individual,1
44,1,13,Pred,Individual,1
45,3,8,Pred,Individual,1
45,1,9,Pred,Individual,1
45,2,3,Pred,Individual,1
46,1,4,Pred,Individual,1
46,2,12,Pred,Individual,1
46,3,1,Pred,Individual,1
46,4,1,Pred,Individual,1
46,5,1,Pred,Individual,1
46,6,1,Pred,Individual,1
47,2,3,Pred,Individual,1
47,1,14,Pred,Individual,1
47,3,3,Pred,Individual,1
48,2,6,Pred,Individual,1
48,1,8,Pred,Individual,1
48,4,3,Pred,Individual,1
48,3,2,Pred,Individual,1
48,5,1,Pred,Individual,1
49,2,5,Pred,Individual,1
49,4,4,Pred,Individual,1
49,1,6,Pred,Individual,1
49,3,5,Pred,Individual,1
50,1,6,Pred,Individual,1
50,2,9,Pred,Individual,1
50,4,2,Pred,Individual,1
50,3,3,Pred,Individual,1
51,2,6,Pred,Individual,2
51,1,8,Pred,Individual,2
51,3,4,Pred,Individual,2
51,4,1,Pred,Individual,2
51,5,1,Pred,Individual,2
52,3,4,Pred,Individual,2
52,2,5,Pred,Individual,2
52,4,4,Pred,Individual,2
52,1,3,Pred,Individual,2
52,5,1,Pred,Individual,2
52,6,1,Pred,Individual,2
52,7,1,Pred,Individual,2
52,8,1,Pred,Individual,2
53,1,7,Pred,Individual,2
53,2,9,Pred,Individual,2
53,3,4,Pred,Individual,2
54,2,13,Pred,Individual,2
54,1,3,Pred,Individual,2
54,3,4,Pred,Individual,2
55,2,18,Pred,Individual,2
55,1,2,Pred,Individual,2
56,1,2,Pred,Individual,2
56,3,4,Pred,Individual,2
56,4,10,Pred,Individual,2
56,2,4,Pred,Individual,2
57,2,13,Pred,Individual,2
57,3,5,Pred,Individual,2
57,1,2,Pred,Individual,2
58,4,3,Pred,Individual,2
58,3,3,Pred,Individual,2
58,5,4,Pred,Individual,2
58,2,5,Pred,Individual,2
58,1,3,Pred,Individual,2
58,6,2,Pred,Individual,2
59,2,11,Pred,Individual,2
59,3,6,Pred,Individual,2
59,1,3,Pred,Individual,2
60,1,3,Pred,Individual,2
60,2,15,Pred,Individual,2
60,3,1,Pred,Individual,2
60,4,1,Pred,Individual,2
61,2,6,Pred,Individual,2
61,1,10,Pred,Individual,2
61,3,4,Pred,Individual,2
62,3,14,Pred,Individual,2
62,1,2,Pred,Individual,2
62,2,4,Pred,Individual,2
63,1,7,Pred,Individual,2
63,3,4,Pred,Individual,2
63,2,9,Pred,Individual,2
64,2,5,Pred,Individual,2
64,3,8,Pred,Individual,2
64,1,2,Pred,Individual,2
64,4,5,Pred,Individual,2
65,3,1,Pred,Individual,2
65,1,9,Pred,Individual,2
65,2,8,Pred,Individual,2
65,4,1,Pred,Individual,2
65,5,1,Pred,Individual,2
66,3,15,Pred,Individual,2
66,2,3,Pred,Individual,2
66,1,2,Pred,Individual,2
67,2,7,Pred,Individual,2
67,3,5,Pred,Individual,2
67,1,4,Pred,Individual,2
67,4,3,Pred,Individual,2
67,5,1,Pred,Individual,2
68,1,3,Pred,Individual,2
68,3,12,Pred,Individual,2
68,2,5,Pred,Individual,2
69,1,2,Pred,Individual,2
69,6,3,Pred,Individual,2
69,4,6,Pred,Individual,2
69,5,2,Pred,Individual,2
69,3,4,Pred,Individual,2
69,2,3,Pred,Individual,2
70,1,10,Pred,Individual,2
70,2,6,Pred,Individual,2
70,3,4,Pred,Individual,2
71,3,11,Pred,Individual,2
71,2,7,Pred,Individual,2
71,1,2,Pred,Individual,2
72,2,8,Pred,Individual,2
72,1,12,Pred,Individual,2
73,3,15,Pred,Individual,2
73,1,2,Pred,Individual,2
73,2,3,Pred,Individual,2
74,4,8,Pred,Individual,2
74,3,2,Pred,Individual,2
74,2,4,Pred,Individual,2
74,1,6,Pred,Individual,2
75,3,6,Pred,Individual,2
75,4,4,Pred,Individual,2
75,2,7,Pred,Individual,2
75,1,3,Pred,Individual,2
76,2,8,Pred,Individual,2
76,3,10,Pred,Individual,2
76,1,2,Pred,Individual,2
77,1,2,Pred,Individual,2
77,4,2,Pred,Individual,2
77,2,7,Pred,Individual,2
77,3,5,Pred,Individual,2
77,5,1,Pred,Individual,2
77,6,1,Pred,Individual,2
77,7,1,Pred,Individual,2
77,8,1,Pred,Individual,2
78,1,8,Pred,Individual,2
78,2,12,Pred,Individual,2
79,3,11,Pred,Individual,2
79,2,7,Pred,Individual,2
79,1,2,Pred,Individual,2
80,3,5,Pred,Individual,2
80,2,2,Pred,Individual,2
80,1,4,Pred,Individual,2
80,5,4,Pred,Individual,2
80,4,5,Pred,Individual,2
81,1,6,Pred,Individual,2
81,2,13,Pred,Individual,2
81,3,1,Pred,Individual,2
82,2,6,Pred,Individual,2
82,3,3,Pred,Individual,2
82,1,5,Pred,Individual,2
82,5,3,Pred,Individual,2
82,4,3,Pred,Individual,2
83,3,6,Pred,Individual,2
83,4,6,Pred,Individual,2
83,2,6,Pred,Individual,2
83,1,2,Pred,Individual,2
84,3,8,Pred,Individual,2
84,2,3,Pred,Individual,2
84,1,9,Pred,Individual,2
85,3,2,Pred,Individual,2
85,2,13,Pred,Individual,2
85,1,3,Pred,Individual,2
85,4,1,Pred,Individual,2
85,5,1,Pred,Individual,2
86,2,3,Pred,Individual,2
86,3,7,Pred,Individual,2
86,1,3,Pred,Individual,2
86,4,3,Pred,Individual,2
86,5,4,Pred,Individual,2
87,2,13,Pred,Individual,2
87,3,5,Pred,Individual,2
87,1,2,Pred,Individual,2
88,1,9,Pred,Individual,2
88,3,6,Pred,Individual,2
88,2,5,Pred,Individual,2
89,2,5,Pred,Individual,2
89,1,7,Pred,Individual,2
89,3,8,Pred,Individual,2
90,2,6,Pred,Individual,2
90,3,1,Pred,Individual,2
90,1,9,Pred,Individual,2
90,4,1,Pred,Individual,2
90,5,1,Pred,Individual,2
90,6,1,Pred,Individual,2
90,7,1,Pred,Individual,2
91,3,12,Pred,Individual,2
91,1,6,Pred,Individual,2
91,2,2,Pred,Individual,2
92,1,12,Pred,Individual,2
92,3,5,Pred,Individual,2
92,2,3,Pred,Individual,2
93,2,9,Pred,Individual,2
93,3,9,Pred,Individual,2
93,1,2,Pred,Individual,2
94,4,6,Pred,Individual,2
94,3,10,Pred,Individual,2
94,1,2,Pred,Individual,2
94,2,2,Pred,Individual,2
95,3,6,Pred,Individual,2
95,2,10,Pred,Individual,2
95,4,1,Pred,Individual,2
95,5,1,Pred,Individual,2
95,1,2,Pred,Individual,2
96,3,6,Pred,Individual,2
96,1,5,Pred,Individual,2
96,2,5,Pred,Individual,2
96,4,4,Pred,Individual,2
97,1,12,Pred,Individual,2
97,2,8,Pred,Individual,2
98,2,6,Pred,Individual,2
98,4,2,Pred,Individual,2
98,5,1,Pred,Individual,2
98,3,5,Pred,Individual,2
98,6,1,Pred,Individual,2
98,7,1,Pred,Individual,2
98,8,1,Pred,Individual,2
98,9,1,Pred,Individual,2
98,1,2,Pred,Individual,2
99,3,11,Pred,Individual,2
99,2,7,Pred,Individual,2
99,1,2,Pred,Individual,2
100,4,4,Pred,Individual,2
100,3,7,Pred,Individual,2
100,1,2,Pred,Individual,2
100,5,1,Pred,Individual,2
100,2,6,Pred,Individual,2
101,2,7,Pred,Individual,3
101,1,7,Pred,Individual,3
101,3,6,Pred,Individual,3
102,2,13,Pred,Individual,3
102,1,2,Pred,Individual,3
102,3,5,Pred,Individual,3
103,1,9,Pred,Individual,3
103,2,11,Pred,Individual,3
104,4,4,Pred,Individual,3
104,3,4,Pred,Individual,3
104,5,6,Pred,Individual,3
104,6,1,Pred,Individual,3
104,1,3,Pred,Individual,3
104,2,2,Pred,Individual,3
105,3,5,Pred,Individual,3
105,1,9,Pred,Individual,3
105,2,6,Pred,Individual,3
106,5,4,Pred,Individual,3
106,2,3,Pred,Individual,3
106,3,6,Pred,Individual,3
106,4,3,Pred,Individual,3
106,1,4,Pred,Individual,3
107,2,7,Pred,Individual,3
107,1,6,Pred,Individual,3
107,3,7,Pred,Individual,3
108,4,3,Pred,Individual,3
108,2,9,Pred,Individual,3
108,1,4,Pred,Individual,3
108,3,3,Pred,Individual,3
108,5,1,Pred,Individual,3
109,4,4,Pred,Individual,3
109,2,11,Pred,Individual,3
109,3,3,Pred,Individual,3
109,1,2,Pred,Individual,3
110,2,10,Pred,Individual,3
110,4,6,Pred,Individual,3
110,3,2,Pred,Individual,3
110,1,2,Pred,Individual,3
111,3,11,Pred,Individual,3
111,2,5,Pred,Individual,3
111,1,4,Pred,Individual,3
112,1,5,Pred,Individual,3
112,2,9,Pred,Individual,3
112,3,1,Pred,Individual,3
112,4,1,Pred,Individual,3
112,5,1,Pred,Individual,3
112,6,1,Pred,Individual,3
112,7,1,Pred,Individual,3
112,8,1,Pred,Individual,3
113,2,8,Pred,Individual,3
113,4,1,Pred,Individual,3
113,5,1,Pred,Individual,3
113,1,4,Pred,Individual,3
113,6,1,Pred,Individual,3
113,3,3,Pred,Individual,3
113,7,1,Pred,Individual,3
113,8,1,Pred,Individual,3
114,3,16,Pred,Individual,3
114,1,2,Pred,Individual,3
114,2,2,Pred,Individual,3
115,3,7,Pred,Individual,3
115,1,10,Pred,Individual,3
115,2,3,Pred,Individual,3
116,3,1,Pred,Individual,3
116,1,12,Pred,Individual,3
116,2,5,Pred,Individual,3
116,4,1,Pred,Individual,3
116,5,1,Pred,Individual,3
117,2,9,Pred,Individual,3
117,3,9,Pred,Individual,3
117,1,2,Pred,Individual,3
118,1,8,Pred,Individual,3
118,2,6,Pred,Individual,3
118,3,6,Pred,Individual,3
119,2,18,Pred,Individual,3
119,1,2,Pred,Individual,3
120,3,10,Pred,Individual,3
120,2,8,Pred,Individual,3
120,1,2,Pred,Individual,3
121,5,3,Pred,Individual,3
121,4,7,Pred,Individual,3
121,1,3,Pred,Individual,3
121,3,4,Pred,Individual,3
121,2,3,Pred,Individual,3
122,1,3,Pred,Individual,3
122,3,9,Pred,Individual,3
122,2,3,Pred,Individual,3
122,4,5,Pred,Individual,3
123,2,14,Pred,Individual,3
123,1,2,Pred,Individual,3
123,3,4,Pred,Individual,3
124,2,14,Pred,Individual,3
124,1,6,Pred,Individual,3
125,1,11,Pred,Individual,3
125,2,9,Pred,Individual,3
126,1,2,Pred,Individual,3
126,2,18,Pred,Individual,3
127,1,10,Pred,Individual,3
127,2,10,Pred,Individual,3
128,1,11,Pred,Individual,3
128,2,3,Pred,Individual,3
128,3,1,Pred,Individual,3
128,4,1,Pred,Individual,3
128,5,1,Pred,Individual,3
128,6,1,Pred,Individual,3
128,7,1,Pred,Individual,3
128,8,1,Pred,Individual,3
129,1,3,Pred,Individual,3
129,3,12,Pred,Individual,3
129,2,5,Pred,Individual,3
130,1,3,Pred,Individual,3
130,6,5,Pred,Individual,3
130,4,2,Pred,Individual,3
130,5,2,Pred,Individual,3
130,3,5,Pred,Individual,3
130,2,3,Pred,Individual,3
131,4,3,Pred,Individual,3
131,2,3,Pred,Individual,3
131,1,5,Pred,Individual,3
131,3,5,Pred,Individual,3
131,5,1,Pred,Individual,3
131,6,1,Pred,Individual,3
131,7,1,Pred,Individual,3
131,8,1,Pred,Individual,3
132,2,3,Pred,Individual,3
132,1,8,Pred,Individual,3
132,4,2,Pred,Individual,3
132,3,7,Pred,Individual,3
133,5,6,Pred,Individual,3
133,4,5,Pred,Individual,3
133,3,4,Pred,Individual,3
133,2,3,Pred,Individual,3
133,1,2,Pred,Individual,3
134,4,8,Pred,Individual,3
134,3,5,Pred,Individual,3
134,1,5,Pred,Individual,3
134,2,2,Pred,Individual,3
135,2,5,Pred,Individual,3
135,3,10,Pred,Individual,3
135,4,2,Pred,Individual,3
135,1,3,Pred,Individual,3
136,3,8,Pred,Individual,3
136,2,8,Pred,Individual,3
136,1,4,Pred,Individual,3
137,2,18,Pred,Individual,3
137,1,2,Pred,Individual,3
138,3,10,Pred,Individual,3
138,2,3,Pred,Individual,3
138,1,7,Pred,Individual,3
139,2,7,Pred,Individual,3
139,1,13,Pred,Individual,3
140,3,9,Pred,Individual,3
140,1,8,Pred,Individual,3
140,2,3,Pred,Individual,3
141,2,5,Pred,Individual,3
141,4,8,Pred,Individual,3
141,3,2,Pred,Individual,3
141,1,5,Pred,Individual,3
142,3,7,Pred,Individual,3
142,2,7,Pred,Individual,3
142,1,5,Pred,Individual,3
142,4,1,Pred,Individual,3
143,4,5,Pred,Individual,3
143,1,6,Pred,Individual,3
143,3,7,Pred,Individual,3
143,2,2,Pred,Individual,3
144,3,5,Pred,Individual,3
144,4,7,Pred,Individual,3
144,1,4,Pred,Individual,3
144,2,4,Pred,Individual,3
145,2,2,Pred,Individual,3
145,3,16,Pred,Individual,3
145,1,2,Pred,Individual,3
146,5,1,Pred,Individual,3
146,2,4,Pred,Individual,3
146,3,8,Pred,Individual,3
146,6,1,Pred,Individual,3
146,4,3,Pred,Individual,3
146,7,1,Pred,Individual,3
146,1,2,Pred,Individual,3
147,1,14,Pred,Individual,3
147,2,6,Pred,Individual,3
148,3,4,Pred,Individual,3
148,4,10,Pred,Individual,3
148,2,4,Pred,Individual,3
148,1,2,Pred,Individual,3
149,2,8,Pred,Individual,3
149,1,9,Pred,Individual,3
149,3,3,Pred,Individual,3
150,2,6,Pred,Individual,3
150,1,7,Pred,Individual,3
150,4,3,Pred,Individual,3
150,5,1,Pred,Individual,3
150,3,3,Pred,Individual,3
151,2,9,Pred,Individual,4
151,3,4,Pred,Individual,4
151,4,1,Pred,Individual,4
151,1,5,Pred,Individual,4
151,5,1,Pred,Individual,4
152,2,9,Pred,Individual,4
152,3,7,Pred,Individual,4
152,1,2,Pred,Individual,4
152,4,1,Pred,Individual,4
152,5,1,Pred,Individual,4
153,1,2,Pred,Individual,4
153,3,6,Pred,Individual,4
153,4,5,Pred,Individual,4
153,2,4,Pred,Individual,4
153,5,1,Pred,Individual,4
153,6,1,Pred,Individual,4
153,7,1,Pred,Individual,4
154,3,13,Pred,Individual,4
154,1,2,Pred,Individual,4
154,2,5,Pred,Individual,4
155,3,9,Pred,Individual,4
155,2,6,Pred,Individual,4
155,1,5,Pred,Individual,4
156,4,5,Pred,Individual,4
156,1,2,Pred,Individual,4
156,3,8,Pred,Individual,4
156,5,1,Pred,Individual,4
156,6,1,Pred,Individual,4
156,7,1,Pred,Individual,4
156,2,2,Pred,Individual,4
157,1,14,Pred,Individual,4
157,3,3,Pred,Individual,4
157,2,3,Pred,Individual,4
158,2,9,Pred,Individual,4
158,1,2,Pred,Individual,4
158,4,7,Pred,Individual,4
158,3,2,Pred,Individual,4
159,2,5,Pred,Individual,4
159,4,4,Pred,Individual,4
159,3,4,Pred,Individual,4
159,1,7,Pred,Individual,4
160,2,11,Pred,Individual,4
160,4,3,Pred,Individual,4
160,3,4,Pred,Individual,4
160,1,2,Pred,Individual,4
161,1,5,Pred,Individual,4
161,3,12,Pred,Individual,4
161,2,3,Pred,Individual,4
162,2,13,Pred,Individual,4
162,3,2,Pred,Individual,4
162,4,3,Pred,Individual,4
162,1,2,Pred,Individual,4
163,4,11,Pred,Individual,4
163,1,5,Pred,Individual,4
163,3,2,Pred,Individual,4
163,2,2,Pred,Individual,4
164,1,8,Pred,Individual,4
164,2,10,Pred,Individual,4
164,3,1,Pred,Individual,4
164,4,1,Pred,Individual,4
165,1,5,Pred,Individual,4
165,3,9,Pred,Individual,4
165,4,4,Pred,Individual,4
165,2,2,Pred,Individual,4
166,4,4,Pred,Individual,4
166,1,4,Pred,Individual,4
166,5,3,Pred,Individual,4
166,2,4,Pred,Individual,4
166,3,5,Pred,Individual,4
167,3,10,Pred,Individual,4
167,1,8,Pred,Individual,4
167,2,2,Pred,Individual,4
168,3,8,Pred,Individual,4
168,2,6,Pred,Individual,4
